,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
12,2021-02-16 23:59:22+00:00,1361827542643077120,"Thank you #nurses and #healthcare workers! #Vaccine or not, you can still help @UCLA @InspirestudyLA understand #coronavirus and support #longhauler research. Need recent COVID test, age 18+, w/suspected symptoms, &amp; able to complete online surveys. Info: https://t.co/U3vmvFeAs9 https://t.co/kStNbijT2Q",InspirestudyLA,1,INSPIRE Study (COVID-19 Registry) Los Angeles,en
13,2021-02-16 23:59:17+00:00,1361827521319297026,"County commissioner says Gov. DeSantis directly worked with a local developer to make sure only select county residents got access to vaccine....here's the story - 
More COVID vaccine coming to Manatee. Only residents of these two zip codes can get it https://t.co/pnsqFpEjHE",fineout,631,Gary Fineout,en
14,2021-02-16 23:59:15+00:00,1361827514385977348,"@CraigSDouglas1 India don't need a 'vaccine', they already have multiple treatments for Covid doing well. They can take it or leave it. And they have experience with Bill Gates and his Polio eradication programme, they kicked him out as well.",NZadeptB,2,Pious_B,en
15,2021-02-16 23:59:14+00:00,1361827511143976967,"""Moderna says it expects to deliver 100 million additional COVID-19 vaccine doses by the end of May""  https://t.co/LTDREE8I1o",lrojmls,0,LROJ MLS ASCP,en
16,2021-02-16 23:59:13+00:00,1361827506664464390,I remember y’all telling me that natural immunity can’t occur; that vaccines are required. I remember China claiming ppl with Covid were just passing out everywhere with videos uploaded online.,JdotDeezy,0,Jdöt,en
17,2021-02-16 23:59:10+00:00,1361827493792149507,"@NikkiHaley Trump's COVID plan

1)  tell scientists to develop vaccine

2)  tell states to distribute vaccine 

Take credit for all the positives and pass blame for all negatives",frankmonah,1,FM,en
18,2021-02-16 23:59:09+00:00,1361827487215325184,"Experts back the TGA over AstraZeneca COVID-19 vaccine data 'concerns', but say new studies show it's a 'good vaccine' https://t.co/Dnyp64C0OE",MJA_Editor,1,MJA Editor in Chief,en
19,2021-02-16 23:59:05+00:00,1361827473021956098,Wednesday’s COVID-19 vaccination clinic at the Butte Civic Center has been canceled because the vaccine supply shipped weekly to Butte’s Unified Health Command had not arrived as of mid-Tuesday afternoon. https://t.co/1GYiYjPi4Q,MontanaStandard,0,Montana Standard,en
20,2021-02-16 23:59:05+00:00,1361827471188926467,"KDCA Health Authority: “Research on 'Mutant Virus' is Currently Underway through Shincheonji's Blood Plasma”
https://t.co/2TuoQ62GHI

#ShincheonjiChurch #treatment #god #jesus #bible #korea #korean #bts #kbeauty #kpop #knews #vaccine #covid19 #covid #Shincheonji #Church #plasma",imy1009,4,미지,en
21,2021-02-16 23:59:03+00:00,1361827463995797504,Disabled people in care homes are at risk – why aren't they a priority for Covid vaccines? https://t.co/UJ366l4U9W,VIEWdigital,1,VIEWdigital,en
22,2021-02-16 23:59:02+00:00,1361827459113439232,"Let’s put more white coats to work vaccinating the public!  #shotsinarms #COVIDvaccine #COVID19

(5/5)",DrBaumlinforPA,0,"Kevin M. Baumlin, M.D",en
23,2021-02-16 23:59:02+00:00,1361827458991857664,Lehigh Valley family doctors say COVID-19 vaccine plan wrongly pushes them aside: ‘We know our patients’ https://t.co/4WGoQ3g8Wj,VSNPenn,0,Verdant Square Network PA,en
24,2021-02-16 23:59:02+00:00,1361827457653825538,"Why COVID Vaccines Are Likely Safe for Pregnant People https://t.co/8LEc2nmGf2 featuring Dr. Melanie Maykin, Maternal-Fetal Medicine fellow in our @UHobgyn department",uhmed,0,UH Med JABSOM,en
25,2021-02-16 23:58:49+00:00,1361827403471982597,So how much does a dose of #COVIDVaccine cost? Oh and how much is #bigpharma kicking back to the #msm ? My God the variants are coming the variants are coming.,DerferDarren,0,Darren Derfer,en
26,2021-02-16 23:58:43+00:00,1361827381116346369,Report: North Korea hackers tried to steal Covid-19 vaccine tech from Pfizer https://t.co/eQZhKxWUvQ by @TheRobertHart,ForbesTech,10,Forbes Tech,en
27,2021-02-16 23:58:33+00:00,1361827336044249092,"KDCA Health Authority: “Research on 'Mutant Virus' is Currently Underway through Shincheonji's Blood Plasma”
https://t.co/pWjDYgSsJn

#ShincheonjiChurch #treatment #god #jesus #bible #korea #korean #bts #kbeauty #kpop #knews #vaccine #covid19 #covid #Shincheonji #Church #plasma",mangugsosung1,8,mangugsosung,en
28,2021-02-16 23:58:29+00:00,1361827319502016512,When Might Any Florida Inmate Receive A COVID-19 Vaccine? via @wuftnews https://t.co/AwhunvKBx7,health_prison,0,Prison Health News,en
29,2021-02-16 23:58:23+00:00,1361827294667567104,"I had plans for making gumbo, king cakes and Mardi Gras Jell-O shots to deliver to friends today. Instead, I’ve been asleep on my sofa post Covid vaccine so soon I can hopefully celebrate all of the holidays with my friends soon. We’ll just postpone Mardi Gras for 6 months. https://t.co/kaXDZuEHRO",SmoreChick,4,"Amy, The Jello Shot Queen",en
30,2021-02-16 23:58:22+00:00,1361827291882397697,"@specter177 @SkimMilkAg @N2theBlue We're gonna have Covid vaccines spoiling en masse in TX, but I'm sure that the added profits that Oncor and Centerpoint and others of their ilk have passed onto shareholders by reducing redundancy will make up for it.",cockybovine,0,Ricardo Pepi Bandwagon Hipster,en
31,2021-02-16 23:58:20+00:00,1361827281438580738,Ya girl just got her first dose of the Covid vaccine. 🕺🕺🕺,bububrianna,3,🎃BOO-ANNA🎃,en
32,2021-02-16 23:58:10+00:00,1361827240191926273,America has a history of medically abusing Black people. No wonder many are wary of COVID-19 vaccines https://t.co/17jvwjzBC2 via @Yahoo,JezebelLillyKC,0,Kimberly Conn,en
33,2021-02-16 23:58:10+00:00,1361827239910731776,"#opentheLinc is just part of the solution to increase access to the #COVIDvaccine. More mass #vaccine sites, like University stadiums, are needed throughout #Philadelphia to increase #shotsinarms. 

(3/5)",DrBaumlinforPA,0,"Kevin M. Baumlin, M.D",en
34,2021-02-16 23:58:05+00:00,1361827218645790722,UK Government : People with Asthma should be in Group 6 for Covid-19 vaccine. - Sign the Petition! https://t.co/zJhtmqlm06 via @UKChange,CharnockKelly,0,Kelly Charnock 💙,en
35,2021-02-16 23:58:04+00:00,1361827216842133506,My covid crazy neighbor just jumped the vaccine line by volunteering at a vaccine site in Az. She sure is proud. Why is it liberals never volunteer unless they get something in return? Unbelievable. Makes me so made. #Arizona,Jessieduds,1,AmericaTheBeautiful,en
36,2021-02-16 23:57:58+00:00,1361827192137801731,Rochester Regional helping to develop allergy protocol for COVID-19 vaccine https://t.co/YnG240XGlb #vaccinateny @HealthNYGov @ROCRegional @MonroeHealth @CDCgov @NIAIDNews @fema @NYSDHSES,DrSteveCook,6,"Stephen Cook, MD, MPH #MaskUp",en
37,2021-02-16 23:57:57+00:00,1361827185884037120,#Florida ending 12/30/20 had the 4th Highest Death Rate out of 50 states🤦‍♀️😡 Laughing at #DeSantis Lies Propaganda but he’s #Trump lap dawg #Covid #vaccine https://t.co/ILvimxoR1T,kelticlass60,1,MaryB,en
38,2021-02-16 23:57:56+00:00,1361827181849108480,"""Zimbabwe received first batch of Covid-19 vaccines donated by China""  https://t.co/ERr92EtB8N",KaroleeHrobsky,0,Karolee Hrobsky,en
39,2021-02-16 23:57:55+00:00,1361827177067655175,Obligatory covid vaccine clinic bathroom selfie https://t.co/MuuxgER7WH,JenniNoWhy,11,💀✨🐅,en
40,2021-02-16 23:57:49+00:00,1361827155164987392,Ohio governor says winter storm delayed COVID-19 vaccine shipments https://t.co/I7NkWcH4YE via @nypost,jfitzgibbon,0,Jorge Fitz-Gibbon,en
41,2021-02-16 23:57:45+00:00,1361827138282872837,@gray_service @Nicolefoxx21 Are you giving out the covid vaccine?,throwthetoilet1,1,Throw The Toilet,en
42,2021-02-16 23:57:43+00:00,1361827126006136832,"VIRGINIANS! Pre-register for your Covid-19 vaccine at https://t.co/nifXW4ydHe! The site takes you through some prioritization questions and asks for contact info, and it does not promise a shot anytime soon, but it’ll be helpful when we get close to general population rollout!!!!",RSoistmann52,4,bex,en
43,2021-02-16 23:57:39+00:00,1361827113301606404,“AND” is important as it was done by the private sector before Trump was even admitting the virus was real and not a hoax afterall .Covid 19 vaccine has nothing to do with Trump it was developed by a Turkish Husband and Wife who  then liased with Pfizer Haley tends to lie Biggly https://t.co/xc9tntRbaJ,occor6464,0,occor64,en
44,2021-02-16 23:57:37+00:00,1361827102786428932,"Let’s be real. If libertarians were calling the shots, vaccines would’ve been available long ago, approvals accelerated by human challenge trials and reciprocity with other jurisdictions like UK, not to mention approval of at home COVID tests, etc. https://t.co/SqZmS1QAY2",TheAbridgedZach,107,Zach Weissmueller,en
45,2021-02-16 23:57:35+00:00,1361827094628564994,@Marticaf62 @Kristennetten @ShyCybertruck @elonmusk @Tesla Walmart mistakenly books COVID-19 vaccine appointments in Florida against Governor’s order,RuudvanSch,0,Ruud van Scheppingen,en
46,2021-02-16 23:57:32+00:00,1361827081403867137,Countdown reset: 4 days and counting before vaccine arrives in Malaysia #covid #malaysia #vaccine https://t.co/B7V9qjw4kL,ReezalReezy,0,A.R.A.L.,en
47,2021-02-16 23:57:25+00:00,1361827050986762246,"This 'critical' component for Covid-19 vaccines is in short supply

https://t.co/SIJc30usPw",YUNGMARC2,0,YUNG MARC,en
48,2021-02-16 23:57:22+00:00,1361827040643543043,"@DrJinRussell I challenge you to cite one instance in which the members of Covid Plan B encourage ""vaccine hesitancy""? I'm not talking about FB commenters on their page, I'm talking about the actual members of the group.",trixieC2,0,TeeCee,en
49,2021-02-16 23:57:21+00:00,1361827033844572163,"@RosieB2019 @nick_the_geek78 The Yellow Fever vaccine is a long established, very well tested vaccine that appears to have lifelong effects. The current Covid vaccines are still in their trial stages, and short and long term efficacy and safety is not fully known. The two cannot and should not be compared.",Conkatron,3,Conkatron,en
50,2021-02-16 23:57:15+00:00,1361827010482499585,"@nypost That's good news. Perhaps it gives people time to research things a little more. This #vaccine has never had longterm studies and uses #mRNA technology. 653 Deaths + 12,044 Other Injuries Reported Following COVID Vaccine, Latest CDC Data Show https://t.co/lpfo0t3lhY",elligott99,0,JohnElligott99,en
51,2021-02-16 23:57:04+00:00,1361826964223459328,I firmly believe we are reaching natural herd immunity on COVID.  I don't think any policy or any vaccine have turned the corner.,NotForRent2Govt,0,RammerJammmer 🥋,en
52,2021-02-16 23:56:56+00:00,1361826930731880451,46 residents in nursing home die after receiving COVID-19 vaccine | Populist Press 2021 © https://t.co/b5wpGxbMuR,LilliSawyer17,0,Lilli Sawyer,en
53,2021-02-16 23:56:55+00:00,1361826925598023680,"#Canberra's disability community is eager for the COVID vaccine rollout, but are still looking for more information from the Commonwealth about how that will actually happen.

Community Reference Group chair Dougie Herd told Drive what we know so far:
https://t.co/8X2iwtfyJf",AnnaVidot,2,Anna Vidot,en
54,2021-02-16 23:56:38+00:00,1361826853489623040,"@davidasinclair So far it seems that only the #RNA vaccine was more #effective against the new #covid variant from #Brazil and South #Africa.

Also, the #corona #virus is showing signs of parallel #mutations and #evolution.

Closing borders will not stop it, only slow down.

Happy #survival !",epSos_de,2,epSos.de,en
55,2021-02-16 23:56:36+00:00,1361826847483453440,".@AriMelber just makes another old-school music reference during interview about covid vaccines (which the doctor either missed, or, wisely chose to completely ignore). I admit I like the tune, but really -  with during a COVID vaccince interview with a doctor??",HerminiaPalacio,2,"Herminia Palacio, MD, MPH",en
56,2021-02-16 23:56:34+00:00,1361826838759104512,"Texas officials race to administer 5,000 COVID vaccines after power outage https://t.co/7vaXThlD3n https://t.co/ocvaArFWel",Fabiolucv,0,Fabluc,en
57,2021-02-16 23:56:34+00:00,1361826837253349376,"@thehill ""Republican Arizona Rep. Debbie Lesko said last week that people of Hispanic origin are 'very good workers,"" but that priority for COVID-19 vaccine distribution needs to be on those who ""are here legally.'"" https://t.co/WWjx4wu5xD",danselica,2,Alf Prime,en
58,2021-02-16 23:56:33+00:00,1361826834988425216,https://t.co/eKgdhsqYV0 Some Teens Volunteer for Covid Vaccine Trials to Get Their Lives Back: Immunizing teenagers is a critical part of slowing the pandemic and reaching herd immunity. But enrolling them in clinical trials poses challenges that are very different than… https://t.co/PuT7WpV5Lz,DewasaViral,1,Kumpulan cerita dewasa yang viral dan banyak cari,en
59,2021-02-16 23:56:33+00:00,1361826833201684480,Unconventional awareness campaign aims to build trust for COVID-19 vaccine among Indigenous people https://t.co/wou7zz984q,StarGTANews,0,Star GTA,en
60,2021-02-16 23:56:33+00:00,1361826833101066240,Unconventional awareness campaign aims to build trust for COVID-19 vaccine among Indigenous people https://t.co/0LtJe95V3z,TorontoStar,3,Toronto Star,en
61,2021-02-16 23:56:33+00:00,1361826832945844225,"#Spokane can't give out any #COVIDVaccine shots right now, because the shipment's on a truck and Snoqualmie Pass is closed. If only there was some way to leap over those mountains like a bird.",FoundOnWeb,1,FoundOnWeb,en
62,2021-02-16 23:56:33+00:00,1361826832904040448,Finicky COVID-19 vaccines raise the stakes of power outages - The Verge https://t.co/M15nVENaGO via @GoogleNews,compro_tax,0,Winsome  Martin,en
63,2021-02-16 23:56:28+00:00,1361826814977601540,People went to their cars to grab blankets and coats as the temperature dropped and the wind picked up. It was 50 degrees today. Many people didn't expect to wait outside so long. #CovidVaccine #NewJersey @GovMurphy,m_shellg,0,M🐚 G,en
64,2021-02-16 23:56:10+00:00,1361826737810796546,Zuckerberg admits that Covid Vaccines modify DNA and RNA https://t.co/mQYJsoDNVc @glezee81 @DisputeClaim @LupitaYba @kimberle_cowden @Sassychickie @sayitnspinit @eclipsethis2003 @JuneWyckoff @Truthbomb1984_ @Trumpwo77135735 @MrMichaelBurkes @fakedonald70 @miller_trump,donaldcoffman18,1,donald coffman,en
65,2021-02-16 23:56:09+00:00,1361826732253339648,@JustinTrudeau @JustinTrudeau support Providence Therapeutics for Covid-19 vaccine. No Need to run to other countries. Canadians are intelligent-and smart . Have faith in your citizens,kavitha_mathew,0,Kavitha Mathew,en
66,2021-02-16 23:56:08+00:00,1361826730982445064,Children taking part in Covid vaccine trials in England https://t.co/0oFDPTu6hA,BossMed,0,Jeger,en
67,2021-02-16 23:56:06+00:00,1361826720924504070,American Truck Simulator (TMP)-  Delivering Covid-19 Vaccine! - Join me in Chat &amp; Follow | @CDawg405 https://t.co/6pRa9TlBy4,CDawg405,0,CDawg405,en
68,2021-02-16 23:56:05+00:00,1361826719028576257,Will you be getting the Covid vaccine?💉,americangirljb,83,🇺🇸,en
69,2021-02-16 23:56:00+00:00,1361826696496898051,"Just 27% of Black adults and 36% of Hispanic adults say they will definitely get the COVID vaccine, compared with 46% of white adults, according to @KFF . That's why @KECKSchool_USC experts are combating vaccine hesitancy among people of color:  https://t.co/mCVY7fXQ0Q https://t.co/hbK37w6BFs",KECKSchool_USC,2,Keck School of Medicine of USC,en
70,2021-02-16 23:56:00+00:00,1361826694844325888,"#NorthKorea accused of Pfizer #Covid #vaccine #cyberattack. South Korean intelligence pins a recent attack on #Pfizer, targeting information on coronavirus vaccines, on its neighbour. https://t.co/2KzLBZpxUp",carlesdijous,1,Carles Dijous (AAlb),en
71,2021-02-16 23:55:47+00:00,1361826643413782528,"“12 Lessons We Can Learn from the COVID-19 Pandemic”
https://t.co/RIgkG83wNf #vaccine #coronavirus #mindfulness #COVID19 #meditation",TrainingMindful,4,The Mindfulness Meditation Institute,en
72,2021-02-16 23:55:38+00:00,1361826603937001473,"@dezmo89 If u decline the vaccine, dont complain when u die of covid",alecgraham5,1,Alec,en
73,2021-02-16 23:55:34+00:00,1361826588267057154,"@DavidWa59907969 @LaceyLaceyp @richardzussman yes, all about vaccines. So frustrating.",bc_mom_vs_covid,2,Carolyn,en
74,2021-02-16 23:55:28+00:00,1361826562945998849,"How antibodies neutralize the novel coronavirus: Science, Simplified https://t.co/XQOjqLuDFy via @YouTube 
#COVID19 #COVIDVaccine",aerglan,0,Aerglan Technology LLC,en
75,2021-02-16 23:55:26+00:00,1361826555291455499,@ScottBSNRN If it’s from actually having Covid yes; if it’s from the vaccine I think they’re saying no for now? 🤷🏻‍♀️,foodiejess,2,Jessie,en
76,2021-02-16 23:55:17+00:00,1361826515319676929,Covid-19: why vaccine mistrust is growing | The Economist https://t.co/ANgiI4wqsG via @YouTube,frontier2ban,0,パラナより愛をこめて,en
77,2021-02-16 23:55:17+00:00,1361826515202285571,"Just in: Lamont loosens restrictions on larger events as vaccine supplies go up and COVID cases drop

https://t.co/wzS9GBe3Dz",HartfordBiz,1,Hartford Business,en
78,2021-02-16 23:55:13+00:00,1361826498576080897,You eat this COVID-19 VACCINE CARRYING MOSQUITOS,MalikObamaBot,0,Malik Memes™,en
79,2021-02-16 23:55:12+00:00,1361826495157571587,Will I get my RTX 3080 or my COVID vaccine first? (And which do I want first?),jacksoncasimiro,1,jackson casimiro,en
80,2021-02-16 23:55:11+00:00,1361826491735113728,"It's been a big week on the COVID vaccine front in Australia. Here are some lessons from the countries ahead of us with their vaccine rollouts.
MORE: https://t.co/WZliarspt6",amavictoria,3,AMA Victoria,en
81,2021-02-16 23:55:06+00:00,1361826471522799616,I get my second Covid vaccine dose tomorrow... I’ve never been so excited to feel so terrible! #MedTwitter,newmothorax,7,"Maria Mosley-Colón, MD",en
82,2021-02-16 23:55:05+00:00,1361826464287444996,@nothingnesseve2 @YouTube Podcast will be airing this week.. First topic of discussion and learning.. The Covid Vaccine !!,LogannnnnnnnnWm,0,WmLogannnnnnnnn,en
83,2021-02-16 23:55:03+00:00,1361826456221974530,"Sections of Queens, Hunts Point in the Bronx, and East New York and Brownsville in Brooklyn had among the lowest percent of residents who have received at least one dose of a COVID-19 vaccine, according to new data from the city Health Department. https://t.co/kVmU5KnIEf",WNYC,2,WNYC 🎙,en
84,2021-02-16 23:55:02+00:00,1361826453965389825,"We get it, rules are rules, but as the @RealEvilHRLady explains, there are times when HR should use restraint when enforcing company policy to people just trying their best to do the right thing. https://t.co/CoyeGa6RpL  

#HR #humanresources #covid19 #covidvaccine",LisaRangel,0,"Lisa Rangel, Executive Resume Writer & Job Search",en
85,2021-02-16 23:54:56+00:00,1361826427465658369,"RIGHT NOW: Montana’s congressional delegation has sounded off, asking the Biden Administration to give Montana a fair share of COVID-19 vaccines https://t.co/eH9HsnzoSv",bradmwarren,5,Bradley Warren,en
86,2021-02-16 23:54:55+00:00,1361826423376379904,"@Vicc_Odin

""Moderna says it expects to deliver 100 million additional COVID-19 vaccine doses by the end of May""  https://t.co/9jequoeiq7",RKO_2004,0,T.J. ✝️ #NT,en
87,2021-02-16 23:54:49+00:00,1361826398235742209,"Look at what Drumpf left Pres Biden! He left him a damn shipwreck! Not enuf COVID vaccines, death looming everywhere, a spiraling economy, crazy weather causing havoc, blackouts, etc This mess is like wtf??!!! https://t.co/Y7yFiYOg5a",DisAngelstheone,0,Angela Dee,en
88,2021-02-16 23:54:47+00:00,1361826391264616448,"Woohoo! #GetVaccinated #CovidVaccine

Vaccines to arrive on Sunday.
https://t.co/iCIVdv6Tvz

via @GoogleNews",thecongjen,0,# 𝙲𝚘𝚗𝚐 𝙹𝚎𝚗 黄琮政 :: ocj.sh,en
89,2021-02-16 23:54:45+00:00,1361826380925849600,"@Graham12245 @Michael53418170 @ukfathers Absolutely. It's just bizarre how these plonkers, pumped full of previous vaccines have got such weird ideas about Covid 19.
 Were these cranks always out there but we didn't realise it until we had social media ?",ClivetheFirst,0,Clive,en
90,2021-02-16 23:54:43+00:00,1361826374961352705,"@Kristy91808800 all about vaccine, so annoying",bc_mom_vs_covid,4,Carolyn,en
91,2021-02-16 23:54:42+00:00,1361826370649796610,"Why doesn't it surprise me that people with ""invisible"" chronic health issues are left off the covid vaccine priority list. @actionforme #MultipleSclerosis #chronicillness #lymeDisease #EBV #Fibromyalgia #MyalgicEncephalomyelitis #ALS #neuroillness #endocrinesystemdisorders",BlueHenSoap,0,Little Blue Hen Savonnerie,en
92,2021-02-16 23:54:42+00:00,1361826368057729025,"@Taleeb @erinotoole @fordnation @jkenney @CPC_HQ Alberta ran out of vaccines a month ago.

Don’t you dare blame this on the provinces. 

Disgusting that you Liberals make COVID political.",JoseRamone5,0,Jose Ramone,en
93,2021-02-16 23:54:39+00:00,1361826356544217088,"When Biden took office, there was no COVID vaccine distribution plan in place. He started from scratch &amp; moved at light speed.

Biden has accomplished more in 1 Month than Trump got done in 4 Yrs.

#BuildBackBetter

#wtpBLUE
@wtpBLUE

#wtp629
https://t.co/AfqtxgFTmj",TriciaJJones,4,Vote Blue 2022 SE #wtp2020,en
94,2021-02-16 23:54:37+00:00,1361826349145595904,Central NY school district closes after many staff sick with side effects from Covid vaccine https://t.co/t2SGzFaOYN,TaurusBalzof,0,Taurus Balzof,en
95,2021-02-16 23:54:34+00:00,1361826334805221376,"Furthermore, the reason why children are not able to get the vaccine yet is NOT because of knowledge that they are not carriers, but because the fatalities of COVID-19 are among older age groups.",UFTSolidarity,2,UFT Solidarity,en
96,2021-02-16 23:54:27+00:00,1361826306325843968,CDC need to give clear guidance to elderly people about what they can and cannot do after receiving both doses of the Covid vaccine.,ilakmi49,0,Kali Mistry,en
97,2021-02-16 23:54:11+00:00,1361826237581201412,"@CountyofLA @lapublichealth Waiting for the #COVID-19 vaccine, or already received it? You can still help @UCLA @InspirestudyLA understand #coronavirus health effects and #longhauler research. Recent COVID test, age 18+, w/suspected symptoms, &amp; able to complete online surveys. Info: https://t.co/U3vmvFeAs9",InspirestudyLA,0,INSPIRE Study (COVID-19 Registry) Los Angeles,en
98,2021-02-16 23:54:04+00:00,1361826210121187330,"Mayor, county executive to Biden: Send Wisconsin more COVID-19 vaccines https://t.co/RBkxNPq59Z",WISN12News,1,WISN 12 NEWS,en
99,2021-02-16 23:53:46+00:00,1361826131939385347,"🦠 COVID-19 CASE DATA FOR TUESDAY:

🧪 New Carbon cases: 17 (4,713 total*)
🙏 New Carbon deaths: 1 (140 total)

💉 New Carbon partial vaccines: 96 (7,738 total)
💉 New Carbon full vaccines: 324 (2,902 total) https://t.co/I2Oa13pVkW",RepHeffleyPA,0,Rep. Doyle Heffley,en
100,2021-02-16 23:53:44+00:00,1361826126457417732,"Kentucky's COVID-19 vaccine supply is going up another 29%, Beshear says - As of Tuesday, at least 542,394 Kentuckians have received at least their first ""shot of hope."" https://t.co/ofXKSc3pm0",FBrownbread,0,Frank B Brownbread,en
101,2021-02-16 23:53:37+00:00,1361826096463769602,"FINALLY, 9 months of tireless work w/fab partners sees @UKGov recognise ethnicity as a Covid risk factor. It's NOT problem over, I tell the @Guardian, but means 10s of 1,000s of people from BME communities prioritised for the vaccine &amp; statutory sick pay✊🏿https://t.co/A3PDOia2F4",Halima_Begum,164,Dr Halima Begum,en
102,2021-02-16 23:53:34+00:00,1361826082975023105,"From elderly Cuban Americans in Florida to farmworkers in California, Latinos face daunting barriers to getting COVID-19 vaccines, creating risks for public health as the coronavirus mutates and spreads. https://t.co/hvvIONK7AT",KLBKNews,0,KLBK News,en
103,2021-02-16 23:53:33+00:00,1361826077656539142,"Fighting Stigma: New figures show 438708 Covid vaccines administered in Northern Ireland: Health Minister Robin Swann commented: “I want to thank everyone involved in our vaccination programme at all levels. Yet again, our health service is ... https://t.co/mWtZ6aagiL",StigmabaseN,0,Stigmabase | NORDIC,en
104,2021-02-16 23:53:32+00:00,1361826075752374274,"Fighting Stigma :  India has sent COVID vaccines to 24 countries: Dr VK Paul, NITI Aayog member (Health): NITI Aayog member (Health) Dr VK Paul on February 16 informed 24 countries have been sent COVID19 vaccine from the Indian soil so far. https://t.co/2IBFbTuNFl",StigmabaseU,0,Stigmabase | UN,en
105,2021-02-16 23:53:27+00:00,1361826055686938627,Fauci: Timeline for widespread COVID-19 vaccine availability delayed to May https://t.co/7N82e8xAIK why are some waiting if there are wasted doses at walmart and cvs. Why can't pharmacist offer shot to person there for RX if someone doesn't show up?,3snurse,0,Jim Cobb,en
106,2021-02-16 23:53:25+00:00,1361826046425911297,"So far my only COVID vaccine ""side effects"" are a slightly sore arm, headache (that went away with ibuprofen), and wanting to go to bed at 7pm. 

Other than the sore arm, I can't tell the difference between today &amp; any other day of the pandemic.",dr_agoglesby,11,Dr. Mandy Vaxxed & Boosted Oglesby,en
107,2021-02-16 23:53:25+00:00,1361826043917647872,"Coronavirus Anatomy Explained: Science, Simplified https://t.co/ImcQPVyXnY via @YouTube 
#COVID19 #COVIDVaccine",aerglan,0,Aerglan Technology LLC,en
108,2021-02-16 23:53:24+00:00,1361826039941517316,WHO lists two additional COVID-19 vaccines for emergency use and COVAX roll-out https://t.co/yaqubtFmK1,TheHinduScience,0,The Hindu Science,en
109,2021-02-16 23:53:19+00:00,1361826022304477185,"My mom drove an hour through a snowstorm in northwestern Pennsylvania to get her first COVID-19 vaccine shot. Incredibly thankful for that, but there has to be a better way. #vaccine",rrovito,4,Rich Rovito,en
