,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
10,2021-02-05 23:59:22+00:00,1357841276696211458,Kroger to pay $100 to all associates who receive COVID-19 vaccine – WLWT Cincinnati https://t.co/kRlwWhlQlk,k29664911,0,Today's news summary,en
11,2021-02-05 23:59:20+00:00,1357841266801860609,To all the doctors out there who don't treat covid patients directly and yet jumped in front to get the covid vaccine.... maybe take a back fucking seat when calling out athletes for using rapid testing.,HoJam23,3,🎃 Jason Hogan 🎃,en
12,2021-02-05 23:59:18+00:00,1357841261210853378,"@JohnWest_JAWS @toadmeister Hahahaaaaa! Episode 2, Yeadon returns as a Covid Accepter &amp; starts tweeting things like:

Get a vaccine, lockdowns actually work, follow the real science",Emms2021,1,Emmselk #UnitedInDiversity 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇪🇺,en
13,2021-02-05 23:59:17+00:00,1357841253858181123,"501 Deaths + 10,748 Other Injuries Reported Following COVID Vaccine, Latest CDC Data Show • Children's Health Defense https://t.co/OxvCeLsgBW",destin_uk,0,Top Man,en
14,2021-02-05 23:59:16+00:00,1357841250691522560,"@CPHO_Canada Your inability to vaccinate Canadians in a timely manner will cost thousands of lives. It will go down as one of the greatest tragedies in Canadian history. Shame on you.
#covid #canada #vaccines",sadforcanada,0,Canada eh?,en
15,2021-02-05 23:59:13+00:00,1357841238234263552,"While COVID-19 vaccines help build immunity for the prevention of infection, #antivirals play an important role in treating those who have been infected. In the second video of Behind the Sc(i)en(c)e, Gary Chinigo, one of our principal... #PFEColleague https://t.co/qf0ts0VGL6",celimarrivera,0,Celimar Rivera-Baco,en
16,2021-02-05 23:59:09+00:00,1357841224133140482,"@MikePerse @analons @planetgekko @caliopemc @Pashia19 @andyfleet @stevecourtney79 @TomColemanTC @WindyCityGal65 @mouseamos2 It’s a race Mike ...we have 110,000 frays now but the vaccines are ramping up ...11 million have had it ...500,000 per day ...we need to do this ASAP ...and now the fatalities are decreasing ..it’s Covid v Vaccine !!",Judy_Cockerton,1,Judy Cockerton,en
17,2021-02-05 23:59:08+00:00,1357841217493499905,"Need a way to feel like you’re doing some good in terms of fighting against Covid?

Help make vaccine appointments for the elderly POC in your community. 

Go use your tech skills for good!",TreadLightly_RE,20,"Tread Lightly, Retire Early",en
18,2021-02-05 23:59:06+00:00,1357841209444696064,My arm is sore 😩 #CovidVaccine,_shayclaiborne,1,S. Claiborne 📍,en
19,2021-02-05 23:59:05+00:00,1357841205736972289,The Better Business Bureau is warning of a new scam concerning the COVID-19 vaccine. How you can protect yourself AHEAD https://t.co/WIkiUymbMX,keloland,0,KELOLAND News,en
20,2021-02-05 23:59:02+00:00,1357841193053298688,Cannabis workers are now eligible for the covid vaccine‼️,AyoooDeDe,1,deedz,en
21,2021-02-05 23:59:00+00:00,1357841186208296962,"“New COVID-19 Trial Tests Mixing Two Different Vaccines for First Time” - via @NBCNews - https://t.co/F6yg9F9qYj
--
#COVID19 #covidvaccine #vaxnews #vaccines #vaccineswork #covid19vaccines #COVID19vaccine #vaccination",Vaxyourfam,0,Vaccinate Your Family,en
22,2021-02-05 23:58:51+00:00,1357841147821871104,"COVID-19 Vaccine Distribution Update 📣
On March 1, vaccines will be open to those over 18 with an underlying health condition. For Salt Lake County residents, visit https://t.co/Sr2EEF9lxW.
For general questions, you can also call the State COVID hotline at 1-800-456-7077. https://t.co/OnK4jqggfB",SLCo_ONA,0,Salt Lake County Mayor's Office for New Americans,en
23,2021-02-05 23:58:51+00:00,1357841147142557700,"This is a great resource created by Pitt students to help find vaccination sites!  The direct website is https://t.co/FOdVgtxDhV
COVID-19 In Pennsylvania: 3 College Students Create Website For Finding Vaccine – CBS Pittsburgh https://t.co/5svM6dtUr5",LifelinePT,1,Lifeline PT,en
24,2021-02-05 23:58:47+00:00,1357841129190817792,China's COVID-19 vaccine may be new candidate in EU: Italy https://t.co/kisnfXd9nl via @cgtnofficial,TERRYWA72103222,0,TERRY#AlboForPM,en
25,2021-02-05 23:58:41+00:00,1357841104360660992,"@BetteMidler Yeah, this occurred in the city next to mine.  I live in Lakeland, this occurred in Plant City !  Also, we had an EMT or Paramedic steal Covid-19 Vaccines over here in Lakeland.  But, that case didn't attract as much attention !!!",RJCorhn,0,Richard J Corhn,en
26,2021-02-05 23:58:34+00:00,1357841074526502912,COVID-19 Vaccines: Safe and Effective. Trust the Facts. Get the Vax. #MaskUpSudbury @MassDPH @MassGovernor @massmunicipal #CovidVaccine  https://t.co/kM99EaDbLF via @YouTube,JanieDretler,0,"Janie Dretler, Sudbury Select Board",en
27,2021-02-05 23:58:34+00:00,1357841073419259906,@sailorrooscout What can we learn from Oxford University (B.1.1.7) study in regards to the likely efficacy of COVID vaccines against new and emerging variants https://t.co/3y1AhP2nQp https://t.co/XZAbIiPMIy,TheGazmanRants,0,Gazman,en
28,2021-02-05 23:58:33+00:00,1357841070135115776,"My twitter friends. Are you ok with this covid I'd business? Because I'm not one bit. What's next, à psychopheric patient refuses meds, ID?
I will fight this long and hard. No fucking way I'm bulied into a vaccine that's changing info everytime the wind blows.",GLavoie9,0,DaFucksDat,en
29,2021-02-05 23:58:30+00:00,1357841056918863873,Astrazeneca Covid Vaccine: Oxford says Covid-19 vaccine with AstraZeneca works against UK variant | World News https://t.co/ze2GxXJm9J,Neevmedianews,0,Neev Media News,en
30,2021-02-05 23:58:27+00:00,1357841047263535104,"Potential Impact of Employer COVID Vaccine Mandate on Workers Compensation
https://t.co/HPyGNxYb7W",ManchesterSpec,0,Manchester Specialty Programs,en
31,2021-02-05 23:58:24+00:00,1357841035498577920,The secretary at my vet's office was propogating misinformation about the COVID vaccine to a customer. I politely informed her that the vaccine doesn't the virus in it. She got a major smartass attitude with me so instead she got to sit directly under Mr. Enigma's Learning Tree.,AnEternalEnigma,143,AnEternalEnigma,en
32,2021-02-05 23:58:24+00:00,1357841032054853632,"Tanzania Says It Has No Interest In Covid Vaccine, Asks Citizens To Pray In Mosques, Churches Against 'Satanic' Virus https://t.co/1BzsIKT8FV",vijay09038126,0,vijay,en
33,2021-02-05 23:58:20+00:00,1357841014883500032,"Y’all, out of *nowhere* my 80 year-old dad’s head of stringy white hair has turned coal black!!! Like, in the course of 24 hours!!! My mom and I are in SHOCK. My dad is joking that it’s a side effect of the Covid vaccine that he took. How it started:👨🏾‍🦳 / How it turned out:👨🏾",djsoulsister,84,DJ Soul Sister,en
34,2021-02-05 23:58:19+00:00,1357841012589273090,We need such a 1 shot Covid-19 Vaccine in the Bahamas. E. R. https://t.co/i9n7gfZ2Fp,EzraRahming,1,Ezra Rahming.'secu'.Interested in women.Bd.10.14.,en
35,2021-02-05 23:58:19+00:00,1357841010705973252,"If you've had Covid-19, here's what you should know about vaccines, variants and more - CNN https://t.co/7Cr1U65I0o",pannlewis44,0,"who?, what?",en
36,2021-02-05 23:58:17+00:00,1357841004951269376,"Mandate the COVID vaccine??!??!! Excuse me...NO! This is America! In case you haven’t figured it out, it’s illegal to force people to have ANY medical procedure.",watchingbirdsgo,0,Mega Tron,en
37,2021-02-05 23:58:13+00:00,1357840989029736448,My parents successfully registered for COVID vaccines next week. Yay!,scba,16,Sarah Miller is a #SEAKraken fan,en
38,2021-02-05 23:58:11+00:00,1357840979127115779,@nursekelsey 2nd covid vaccine!,GinPNP,2,Gin,en
39,2021-02-05 23:58:03+00:00,1357840945581088773,@laurenboebert Glad you saved those 40 doses of covid vaccine. Now we can really turn the corner and get everyone vaccinated. Did you take math at Trump U? Oh wait...,sam111051,0,Sam McCommons,en
40,2021-02-05 23:58:00+00:00,1357840933409026050,"Has the U.S.'s history of racial health disparities affected your interest in getting the COVID-19 vaccine?

We wan… https://t.co/gF310MZQeJ",Twheater2,0,Twheater,en
41,2021-02-05 23:57:56+00:00,1357840917592473600,State grapples with requiring proof of pre-existing conditions during next COVID-19 vaccine rollout phase https://t.co/uqPB0Tklio,lokeshjaral1,0,Lokesh Jaral,en
42,2021-02-05 23:57:52+00:00,1357840900358098944,"Friday #CovidVaccine numbers -- another 48,640 shots, record 72.2% of all vaccines shipped now used. @CDCgov says 169,163 Georgians now with both shots. That's 1.6% of our population. @FOX5Atlanta https://t.co/rsbZoiE26F",RandyTravisFox5,4,Randy Travis,en
43,2021-02-05 23:57:52+00:00,1357840897405317122,"@JimBrad94288854 @scrowder Wow, great point! I mean, masks are marketed as both a vaccine AND a cure for covid, so the mere existence of them should’ve eradicated it completely by now.",FPL_Johnson,0,FPL Johnson,en
44,2021-02-05 23:57:49+00:00,1357840884772044801,"We were grateful to have Ministers @PattyHajdu, @AnitaOakville, Dr. Tam, and Maj-Gen Dany Fortin appear before the Health Committee today to discuss our federal response to COVID-19. They assured Canadians that no one who wants a vaccine will be left behind. 

#HESA 📺⬇️ https://t.co/jXMj8BSIor",SoniaLiberal,12,Sonia Sidhu,en
45,2021-02-05 23:57:47+00:00,1357840878254116864,Medical drone startup to begin covid vaccine delivery in April  https://t.co/fpT19SsDjC,Kizito256,0,Kizito256,en
46,2021-02-05 23:57:46+00:00,1357840874143698946,"Discourses where Scott was gone:

Most of the post-Floyd policing/riots/racism/cancel culture discourse (instead becoming a subject of this discourse, kinda-sorta)
Post-first wave covid response, reopening schools, etc.
Vaccine approval and prioritization
Various Trump episodes",justjoshinyou13,1,Josh You,en
47,2021-02-05 23:57:45+00:00,1357840868669939714,"501 Deaths + 10,748 Other Injuries Reported Following COVID Vaccine, Latest CDC Data Show https://t.co/neapohGbwl

Uncensored COVID-19 News: https://t.co/uGj6J9T0Az

#COVID19 #COVID19Pandemic #coronavirus #CoronavirusVaccine",sunfellow,0,sunfellow,en
48,2021-02-05 23:57:38+00:00,1357840842325655557,"Roger Goodell Urges Joe Biden To Use NFL Stadiums As COVID Vaccine Sites 
 
 ... https://t.co/m7e4y9C7Bh https://t.co/kBkCoGZWVJ",morning_news24h,0,Healthy Carelife,en
49,2021-02-05 23:57:32+00:00,1357840814475386880,"Please check out Oakland COVID-19 Vaccine Information here!

https://t.co/bTYopbjJd3",cbmcffc,0,Carl B. Metoyer Center for Family Counseling,en
50,2021-02-05 23:57:21+00:00,1357840768912814090,That strange mix of hope and despair when you spend six hours waiting for a Covid test scrolling through pics of friends and family getting the vaccine.,JesseDorris,2,Jesse Dorris,en
51,2021-02-05 23:57:20+00:00,1357840763770576900,🦠💉 scheduled for the COVID vaccine tomorrow...,Katelizabeth131,1,Kate Elizabeth,en
52,2021-02-05 23:57:18+00:00,1357840755142897667,"Week 9 COVID-19 vaccine allocation sites for Longview, Tyler, and other cites in East Texas: https://t.co/SDb4968IE1 #tylertx #longviewtx #etx #covid19 #vaccines https://t.co/WfUIBOKIWf",KLTV7,0,KLTV 7,en
53,2021-02-05 23:57:17+00:00,1357840752571805696,"@specialtoasted @HeatherOstrand4 @Jaccuse2016 @MollyNagle3 Oh, and as to your point, ""they didn’t say it was a down payment taken out of the $2000 total [,],"" it's worth noting the only time the phrase ""downpayment"" was *directly tied* to anything Covid relief related was also on 12/22 in relation to vaccine procurement and distribution. https://t.co/jWV3YxYmV5",BAD_ACID_LABS,0,Johnny Longfellow,en
54,2021-02-05 23:57:09+00:00,1357840718547460096,"Then Iowa can lose its Covid vaccine supply and federal dollars for its hospital care. Play stupid games, win stupid prizes. https://t.co/lbnCCYobxR",Trenchman003,1,Jeremy (49ers Jedi),en
55,2021-02-05 23:57:06+00:00,1357840708384743426,covid vaccine is on the menu for me apparently,violentlyanti,3,booty rockin cowboy come into my barn,en
56,2021-02-05 23:57:02+00:00,1357840688382046208,Stanford Health Care Receives $16.8M to Provide COVID-19 Vaccines https://t.co/sm0Zh9JQ7a,D3Survival,0,D3 Survival,en
57,2021-02-05 23:57:02+00:00,1357840687446720513,Ventura County Receives $2.6M to Provide COVID-19 Vaccines https://t.co/bPqQSWnyOt,D3Survival,0,D3 Survival,en
58,2021-02-05 23:57:01+00:00,1357840685118984192,@CDCgov are really really stinky farts a side effect of the Covid 19 vaccine? Just wondering because my wife is killing me right now.,theagent937,0,Nick Wedige,en
59,2021-02-05 23:56:57+00:00,1357840669126000642,@kishanreddybjp @narendramodi @PMOIndia @AmitShah @drharshvardhan @MoHFW_INDIA I salute to Our Honourable PM Modiji for sending 156 lakh Covid vaccine doses among 100 lakh under commercial supplies and 50 lakh as gift to over 100 countries across the globe 🌎,VRamankumar,1,vare ramankumar,en
60,2021-02-05 23:56:48+00:00,1357840631402536966,GSK eyes next-gen COVID vaccine as it inks deal to help boost current supply https://t.co/CPOVbUsqJK,dawog,0,dawog,en
61,2021-02-05 23:56:48+00:00,1357840631196913667,Se planea que farmacias vacunen a 3 millones de personas al día empezando el 11 de febrero #USA #CovidVaccine https://t.co/Dcalc0PRJl,RadioDeSeattle,0,RadioDeSeattle,es
62,2021-02-05 23:56:47+00:00,1357840624637140996,"@JeffNadu I just had a co-worker get the second shot and 2 days later she got covid. You can still pass the virus even if vaccinated, why are health care workers who are vaccinated still wearing mask if the vaccine protects them?",TexOregonian,0,Greg,en
63,2021-02-05 23:56:45+00:00,1357840618890878979,"@AcquistoA @RylandKY Not surprising - state senator Adrienne Southworth, who has just filed a bill that would prohibit the governor from requiring mandatory mask wearing, recently said of the covid-19 vaccine, ""I wouldn't touch that vaccine with a 10-ft pole.""",JimMcWilliams5,2,Jim McWilliams,en
64,2021-02-05 23:56:33+00:00,1357840569842757632,Hopefully be the Bahamas Government will order some of these  Johnson&amp;Johnson 1 shot Covid-19 Vaccine. #1!  E.R. https://t.co/yh8qwCNZB0,EzraRahming,1,Ezra Rahming.'secu'.Interested in women.Bd.10.14.,en
65,2021-02-05 23:56:33+00:00,1357840566592102403,so fuckin cool that Iowa has routinely been in the top 3 worst COVID rates in the country and is now in the bottom 3 states re:vaccine administration. fucking fantastic time to lift the half-asses restrictions that have been in place for like 10% of the pandemic,sethill95,2,Seth Thill,en
66,2021-02-05 23:56:31+00:00,1357840561428975616,@ProfKatieEwer What can we learn from Oxford University (B.1.1.7) study in regards to the likely efficacy of COVID vaccines against new and emerging variants https://t.co/3y1AhP2nQp https://t.co/GUByLTlAw6,TheGazmanRants,0,Gazman,en
67,2021-02-05 23:56:31+00:00,1357840557582778370,But the pace is likely to accelerate further as more Covid-19 vaccines become available. https://t.co/401VDJjjsy,BLaw,1,Bloomberg Law,en
68,2021-02-05 23:56:27+00:00,1357840543880007680,"My 96 year old great grandma just got her first dose of the Pfizer COVID vaccine. 
I want a full blown news team there for her second injection. https://t.co/00zIglOser",bro_aaron,5,Aaron,en
69,2021-02-05 23:56:22+00:00,1357840521855647744,"Week 9 #COVID-19 #vaccine allocation sites for Lufkin, Nacogdoches, and other cites in Deep East Texas: https://t.co/FRXAEssywT  #deepetx #lufkintx #nacogdochestx https://t.co/EzjlfiKc0z",KTREnews,1,KTRE News,en
70,2021-02-05 23:56:13+00:00,1357840483783872515,@julyriver @ThomONeil1 @zazzybritches @Saline_tRick @MairScott3 @RegVickers @BonJS0370 @bobbiejaneV @TJNugent520 @theresagiudice @kristyshl @KeepsAtIt @RobertVosFrere @ldog562 @BandieraNancy @HondoResists @BernadetteNTF @IMundebo @GreatTammie @Chieki @RonniLaurie @62WalterP @doug_in_nc @TilghmanChris @Pauline_Revere3 @poppij @Ezim79 @OklahomaPatrio1 @BlueTsuni @Tonia8675309 @vaato5455 @CirclesSpinning @GDThor1 @politiolyc @212_artist @MFrance923 @Cha51brolll19 @BlueWave_resist @ShashaBrown12 @oldmanliver @MykeyCantona7 @HalSaline @yolalindayola @CunningSq16 @McGeezer67 @MilmadRn @alenesmiles @alidupont @BleuTsuni Hey kids...please read this thread about Covid vaccine devolpment...its EXCELLENT...138 tweets in thread but worth it! Includes red wine breaks lol...https://t.co/l9jqf7QjLV,keriRN,5,Reclaiming my Time,en
71,2021-02-05 23:56:12+00:00,1357840478704648195,"ICYMI: This week, @GovPritzker visited the #COVID19 vaccination site at the @iHotel in Champaign, where he praised the county for building local partnerships. @CTHerman spent the day reporting in the field for her latest @ILNewsroom story-&gt;https://t.co/QrTLvKIA80. #CovidVaccine https://t.co/Q5dxB698kR",ILPublicMedia,2,Illinois Public Media,en
72,2021-02-05 23:56:05+00:00,1357840450317598725,@redheadbeauty4 @RobSchneider And no one who has gotten the vaccine has died from covid.,Ckr_of_Truth,0,Ready for better days ahead 🇺🇸,en
73,2021-02-05 23:56:05+00:00,1357840449172615169,"How many Canadians &amp; what does it take to start a suit against media outlets for willful misrepresentation of facts regarding Covid vaccines, etc.  And, can we name specific media personalities in our suit?

I am DONE with this crap. who else?",CDMtlSportFan,0,Call me Jo,en
74,2021-02-05 23:56:03+00:00,1357840443162173448,"@ThatEricAlper Technically not a Boomer, but my kids would probably differ. “Comfort” playlist mostly ‘70s. Qualify for the early bird special, but not old enough for the covid vaccine where I live. Old as my tongue, a bit older than my teeth.",cmccann1226,1,Candi M,en
75,2021-02-05 23:56:00+00:00,1357840429589364737,"If you've had Covid-19, here's what you should know about vaccines, variants and more - CNN https://t.co/C76wMi5jXV",funmajorette71,0,Cathy Buckley,en
76,2021-02-05 23:55:58+00:00,1357840421590691840,Got the COVID vaccine! Arm feels sore but I still feel pog :),murrjurr,11,Jade♡,en
77,2021-02-05 23:55:57+00:00,1357840418960855042,"With my recent history of cancer, chemo, and radiation treatments to my lung/heart area I’ve been pretty scared of COVID. Today I feel a little anxiety lifting and am just hoping the full vaccine rollout will speed up so everyone can get a little relief from the madness!",sea_changer,13,malena 👟👟,en
78,2021-02-05 23:55:56+00:00,1357840414783377411,@rihanna Thanks India for providing covid vaccine to your country...,vs86220,0,vivek sharma,en
79,2021-02-05 23:55:52+00:00,1357840395636404224,"@likea66 @HealthAllegheny Be sure to register at AHN. They can get your +65 senior vaccinated at a site like PNC Park mega site or a clinic site. Use the ""My Chart"" to do the sign up for Covid Vaccine. They will notify you by email with a link to click on. https://t.co/gED4x2YXk8",LaniGlobal,0,Lani Global🌐,en
80,2021-02-05 23:55:48+00:00,1357840380302135297,The Minnesota Hospital Association wants changes to state's COVID vaccine distribution system. https://t.co/ekwP1o2zFh,jburcum,6,jburcum,en
81,2021-02-05 23:55:48+00:00,1357840380172005377,"@RalphsGrocery @lapublichealth  Got an appt for elderly relatives for first dose COVID vaccine a couple weeks ago, then it was cancelled, then just got new confirmation an hour ago. BUT the pharmacy says it was an error. Only 2nd doses at Ralph's LA going forward. Unbelievable!",alapearl,0,Alana,en
82,2021-02-05 23:55:47+00:00,1357840374442647553,@richcoll01 Yeadon isn’t a racist nor political. He was Pfizer’s former CSO who has provided interesting commentary on Covid-19 ans vaccine process.,Numbercruncher3,0,Numbercruncher2012🇺🇸🇮🇱,en
83,2021-02-05 23:55:40+00:00,1357840344088338432,How to find which pharmacies in your state will be giving the COVID-19 vaccine https://t.co/N7lBECqjwg,CarmelaNorcros6,0,Carmela Norcross,en
84,2021-02-05 23:55:39+00:00,1357840340418445315,"If you've had Covid-19, here's what you should know about vaccines, variants and more -Listen Up ⬆️  https://t.co/3jwz9zNRQ9",AdebisiK2,0,AdebisiK2-Total Life Changes 🙏🏽,en
85,2021-02-05 23:55:36+00:00,1357840329735561217,@BreesAnna Petition: Do not rollout Covid-19 vaccine passports https://t.co/7p1jy0EZvz,jul_mills,1,jules 🙂,en
86,2021-02-05 23:55:35+00:00,1357840323666452482,I’m getting my Covid vaccine on February 14 and March 2.,Guyver_Spawn,1,Guyver Spawn,en
87,2021-02-05 23:55:34+00:00,1357840322131329025,"If you've had Covid-19, here's what you should know about vaccines, variants and more - CNN https://t.co/zHLjFtiOqj",riskyladyfla,0,MASelva,en
88,2021-02-05 23:55:34+00:00,1357840318893285381,"AUSTIN, Texas (AP) - Texas again reported more than 400 new COVID-19 deaths Friday as the state is on the brink of surpassing 3 million administered doses of vaccine.  Read more...  #ENMNEWSHEALTH

https://t.co/CQkkNm221n https://t.co/Al1iKNVSL8",Newsenm,0,ENM News,en
89,2021-02-05 23:55:32+00:00,1357840309946875906,"@Sannbailey @DickHorn12 Well ""they"" can track and follow me all they want...they will soon be board to tears. I will happily take my phone (tracking device) along with me to get the new chip, while they give me the vaccine to protect me against Covid. 🤣",StersKate,6,Kate Sters,en
90,2021-02-05 23:55:31+00:00,1357840306394329088,@Sshwth76 @EzzajoEzzajo @kbeanie93 Yellow fever stops you from catching a disease. The Covid vaccine doesn't.,GavinMo57088935,0,Gavin Morgan,en
91,2021-02-05 23:55:29+00:00,1357840300207525888,"Thank you @acog! #CovidVaccine does NOT cause infertility. If you are trying to conceive, go ahead and get your vaccine NOW. If you get pregnant after your first dose, still get your second dose. Protect yourself and help us move toward a safer future together 🙏 https://t.co/xaVEUXdHSb",SiriMarieMD,8,"Siri Holton, MD",en
92,2021-02-05 23:55:29+00:00,1357840298576146432,@NBCNews ok that story was absurd. #ElbertonGeorgia had proactively worked ahead to give #CovidVaccine to all eligible and then went on 2next phase. @GaDPH shut them down &amp;penalized for 6months NO VACCINES for 6MONTHS ABSURD🌟😡😡,allegro572,2,victoria bieber,en
93,2021-02-05 23:55:26+00:00,1357840287628890115,Antibodies bitches! #CovidVaccine #Pfizervaccine pop https://t.co/Gh5AQRuRV7,anothermommess,5,Dr. Sarah Hanisko,en
94,2021-02-05 23:55:26+00:00,1357840285859016714,MUST READ - if you or someone you know has allergies. I have a severe nut allergy and this was great. Fact vs. Fiction: Allergic reactions to COVID-19 vaccine https://t.co/tgJps9jM3H,WPXICropper,4,Stephen Cropper,en
95,2021-02-05 23:55:23+00:00,1357840275444432896,"Centennial Hall is ready for this weekend’s second-dose COVID-19 vaccine clinic that begins today at 4pm. To help celebrate getting vaccinated, we set up a background for selfies and photos in the lobby. @BartlettHosp's Gail Moorehead was the first to test it out. #IGotVaccinated https://t.co/4TFkW7dEz8",cbjuneau,3,CBJ,en
96,2021-02-05 23:55:20+00:00,1357840261666193409,"If you've had Covid-19, here's what you should know about vaccines, variants and more
https://t.co/iT7r1LzLAj",LifeCoachLiza,0,Liza Vasquez,en
97,2021-02-05 23:55:19+00:00,1357840255647367168,COVID 19 IN AFRICA VACCINE IN SIGHT https://t.co/9nzJ3bkivT,VippusaO,0,save DEMOCRACY,en
98,2021-02-05 23:55:15+00:00,1357840239570649093,"""why can't you give me my covid vaccine?! 😡 are you too stupid for that? 😡"" -21/10, i'm not even old enough to ring up alcohol yet....i also don't work in the pharmacy whatsoever....????",clarexsongco,0,clare !,en
99,2021-02-05 23:55:14+00:00,1357840236743700480,Not sure why @washingtonpost hate India this much? World is aware of great effort by India and the generosity India has shown with donating #CovidVaccine to the many countries. Thanks @teddyboylocsin. https://t.co/wHcF3oAW2R,hardiksp28,0,#Peace,en
100,2021-02-05 23:55:09+00:00,1357840217177260034,How Ottawa utterly botched Canada's COVID vaccine acquisition. https://t.co/hfSvzNB1Xk,1a85e887a1514b5,0,Margarita,en
101,2021-02-05 23:55:04+00:00,1357840193278115840,MSU officials are still patiently waiting on COVID-19 vaccines to protect their students and staff. They believe they are in the final stages of approval and hope to receive them in the coming weeks. https://t.co/xcJlAEHVUC,TexomasHomepage,0,Texoma's Homepage,en
102,2021-02-05 23:55:02+00:00,1357840186898583554,"While administering the Pfizer Covid-19 Vaccine to a patient, she began to cry and said, “if I could hug you right now I would”. I’m so grateful to have been apart of this vaccination effort to our most vulnerable patients in Gainesville and being able to receive it myself. https://t.co/TIGED86ibY",EstherDuqueney,36,Esther Duqueney,en
103,2021-02-05 23:55:00+00:00,1357840179894112257,"@drdave1999 This is complete insanity.  If this man thought that Covid-19 was a hoax, why did he feel the need to sabotage the ""unnecessary"" vaccine?",response_w,1,Rick,en
104,2021-02-05 23:55:00+00:00,1357840175993221125,Health Ranger says if you take the covid-19 vaccine you'll be dead in 5 years https://t.co/3XXdlWoUfq,JodiSmi23673579,1,Jodi Smith,en
105,2021-02-05 23:54:59+00:00,1357840175683018752,Doctors: Rare ‘COVID arm’ skin reaction to vaccine is harmless ⁦@News12WC⁩ ⁦@News12HV⁩  https://t.co/b4kG4HwdbQ,NadiaGalindoTV,0,Nadia Galindo,en
106,2021-02-05 23:54:58+00:00,1357840171002167298,"If you've had Covid-19, here's what you should know about vaccines, variants and more - CNN https://t.co/IPQuiDWtRt",PoFoke,0,Abel Turner,en
107,2021-02-05 23:54:57+00:00,1357840166640103424,"""The best way you can prevent the virus from evolving and mutating is to prevent it from replicating,"" Dr. Fauci says on Covid-19 vaccine and variants. ""Double down on public health measures to prevent the virus from going from one person to another: The masking, the distancing"" https://t.co/002zuw9b4r",MSNBC,407,MSNBC,en
