,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
10,2022-03-13 23:51:54+00:00,1503156930164006912,As the world sings in support of Ukraine • Ukrainer https://t.co/hd1hccp1x4 via @Youtube,gata0156363844,0,gata01 🇺🇦,uk
11,2022-03-13 23:50:55+00:00,1503156683144667137,"Fear of Rasstandania)))) Well, we invite everyone to Ukraine now so that you really felt what the fear of Rasstandaniya https://t.co/ejjvynd7cv",tysbbdontlikeit,3,I'm the ЗСУ for your love,uk
12,2022-03-13 23:50:37+00:00,1503156608418791427,"I did not even die, nor glory, nor will.https://t.co/cyubbr6Ji1.",EOLindeK,0,E.O.Linde-Krychevska,uk
13,2022-03-13 23:49:44+00:00,1503156387903377409,The People's Hero of Ukraine Colonel Valery Gudz https://t.co/u8hvu7mgul # Lviv # WARD1 #LVIV,govarta1,0,Варта❶ Львів,uk
14,2022-03-13 23:49:19+00:00,1503156280613081089,.,boredarthur,0,боред ес фак 💙💛,uk
15,2022-03-13 23:49:08+00:00,1503156234781868032,"@echasterejader hated him for the fact that he refused to sing an anthem of Ukraine, playing a team ...",12345678qwerbhg,5,Амінь,uk
16,2022-03-13 23:48:18+00:00,1503156027621244928,"@gahallan_art @asinastra War started 8 years ago.Then for some reason, Russians were fun and classy ""Buday in Krymim to go!"".And now, when it came to, you did not want it?In Crimea, he wanted to want and support the war against Ukraine.Went Nahuy",larsen_tera,6,Валерія 🇺🇦,uk
17,2022-03-13 23:48:13+00:00,1503156004598521862,"Rose in Ineta, silently suffers and tries to continue to dwell the contents, without binding to events, but with a terrestrial.My greatest entertainment now, it comes to them at comment and to beat them with the phrases of type ""poorly. We can help something?"" My right to float",alele_kitabonga,12,Алєля,uk
18,2022-03-13 23:47:01+00:00,1503155702705098752,"🔱 During the day of March 13, 4 aircraft and 3 helicopter of Russian invaders - the command of the air forces.#uazmi # News # OOS

🔗 https://t.co/8U8DZBUMYN https://t.co/wy0ewheaol.",UazmiNews,1,UAZMI - Новини України,uk
19,2022-03-13 23:45:30+00:00,1503155319605960704,@topwar_ru Meters. Glory by the armed forces of Ukraine!,PanSeptime,0,Pan Septime,uk
20,2022-03-13 23:45:24+00:00,1503155296931299328,"@arestovych and only will you lose from
still did not explain to the uncle of the woven
Said the Sho Tanzenie will go through
said to sit on helicopters
and bombs to Ukraine carried",imvovik,0,Вовик,uk
21,2022-03-13 23:44:15+00:00,1503155005779582978,"Good evening, we are from Ukraine and we have a temperature & gt; ___ & lt;",wandervol,1,don’t mess with Ukraine,uk
22,2022-03-13 23:43:34+00:00,1503154835964768260,"@SerhII_UDOVYK @MaryFurtas To make this audience take over someone left?In Iran, the leader of the anti-audience (Khomeini) took power, beyond the control of Chess.Also from abroad.But if it would be a leader that ""in Tyu"" is another thing.This, of course, the theory of conspiracy, but the bulk for Ukraine is not a gift.",KaraKarpa,0,Niklas,uk
23,2022-03-13 23:43:17+00:00,1503154763332042756,"@Granitweet ... took 24 foam with Russian and Belarusian numbers.The content of the PAR is removed for realization in favor of Ukraine ... It was not necessary to break the hole, the Katsapi",serg_vinn,2,Сергій,uk
24,2022-03-13 23:42:11+00:00,1503154486201954304,"We will definitely go to Pelingas in Cyrilivka.
Again we drink coffee under the arch of liberators in the heart of the city that you love.
will explore Khortitsa.Let's write a book.One hundred times to quarrel Ukraine's fate, but never seriously.",nathnenna_,6,джерело натхнення,uk
25,2022-03-13 23:39:08+00:00,1503153718371360770,"@Vitaliy_Klychko President: Putin dared to invasion Ukraine only with the support of Xi Jinpin.In 2013, SI promised Ukraine's protection against war.Now Zelensky should call SIs behind a weapon.Then Sea will rather ask Putin to stop aggression than to supply arms to Ukraine.you know why 🙏",truthofact,1,Truth,uk
26,2022-03-13 23:38:03+00:00,1503153444718317572,"@ESPRESOTV Anti-war rallies are far from rallies against the occupation of Ukraine.And the motives in them are far from the good Ukrainians, and fear that there will be no fear because of sanctions.",bald64,1,Hennadii Samoliuk,uk
27,2022-03-13 23:33:29+00:00,1503152298264047619,"Between Ukraine and Russia it is necessary to build such a large wall, as in the ""game of the thrones"", because we are invalid.Russia is always, even without Mr. Hila, will represent a threat to Ukraine",al1na_starkova,0,аліна.,uk
28,2022-03-13 23:32:53+00:00,1503152144425398272,Soothing myself that singing the anthem of Ukraine in thoughts,Lunatic_Astra,1,Самоквіточка🌠,uk
29,2022-03-13 23:32:24+00:00,1503152025462317063,"General Statement: state, position and nature of the Ministry of Defense of Ukraine - without significant changes https://t.co/9nn7rwgzeo",Prichernomorie,0,Prichernomorie,uk
30,2022-03-13 23:32:13+00:00,1503151977190068225,Address President of Ukraine Volodymyr Zelensky in the evening of the 18th day ... https://t.co/kib46pcupg through @Youtube,denys_lysenko,0,Денис Лисенко,uk
31,2022-03-13 23:31:45+00:00,1503151860131287041,"Good evening, we are from Ukraine",clownua_,0,clownua,uk
32,2022-03-13 23:31:44+00:00,1503151856402456582,"Trabajo, Espero Que Google Translate Haga SU TRABAJO.
If you or someone from your acquaintances is a citizen of Ukraine or other nationality moved as a result of a conflict, Vodafone offers a job for candidates that meet the requirements for preparing T ... HTTPS: //t.co/oxeimfj3dv",BeSuingo,0,BeSuingo,uk
33,2022-03-13 23:30:59+00:00,1503151669676236802,"🔱 Greensky warned NATO countries: This is just a matter of time when Russian bombs will fall into your territory.#UAZMI # News

🔗 https://t.co/e6nztcct https://t.co/77awvhs1zq",UazmiNews,1,UAZMI - Новини України,uk
34,2022-03-13 23:30:23+00:00,1503151514956800001,@Secblinken Thank you for supporting.But please provide airplanes now or close the sky of Ukraine from bombs.AIR Defense to ukraine.Do More.https://t.co/zkuc0taat4,AliasIra,38,Irina Hurtseva 🕊️🌻🇺🇦🌻🕊️,uk
35,2022-03-13 23:27:39+00:00,1503150828324012033,Where are the lists to a shelf?https://t.co/n6hpelrgkd.,SmallUlcer,0,"Доброго дня, ми з України 💪",uk
36,2022-03-13 23:27:32+00:00,1503150800125796359,@yeoja_killer @karohsi I think through the coflets of the OUN (b) (UPA) with the Polish population in the territory of Western Ukraine and the notorious Volyn tragedy,MatMnay,2,вау🇺🇦,uk
37,2022-03-13 23:26:56+00:00,1503150648908386313,"@UKRAINE President: Putin dared to invasion Ukraine only with the support of Xi Jinpin.In 2013, SI promised Ukraine's protection against war.Now Zelensky should call SIs behind a weapon.Then Sea will rather ask Putin to stop aggression than to supply arms to Ukraine.you know why 🙏",truthofact,1,Truth,uk
38,2022-03-13 23:26:31+00:00,1503150545611198467,"@Maryfurtas Look @ragulivna on Utuba.There, and about the bulk of his ""Crimea Boulebrod"" and about Did, Kaza and all this Moskalsky integenation.The Muscovy can not be Ukrainian filing leaders of thoughts because the draft Rassia contributes to the existence of Ukraine, and they did not find it.",KaraKarpa,17,Niklas,uk
39,2022-03-13 23:25:27+00:00,1503150276001284097,"Believe in the Armed Forces and the people of Ukraine.
All the rest of Nahuy!https://t.co/s9j8583nju.",MariiaMizgha,0,Марія,uk
40,2022-03-13 23:25:21+00:00,1503150248486707203,@YINKIRSIXXX Kozatin - Alcohol capital of Ukraine,Barbosiki,0,Ксеня амбасадор уранових шахт,uk
41,2022-03-13 23:21:53+00:00,1503149376591613966,"In the Ministry of Defense of Ukraine confirmed: the Kremlin throws Russian military from Karabakh - Radio Freedom

https://t.co/ahs35m92ro.

#Ukraine news
#Ukrainenews
#Ukrainiannews https://t.co/dthifwonpk",news_type_c,0,NEWS JAPAN THE WORLD【OFFICIAL】,uk
42,2022-03-13 23:21:47+00:00,1503149351979601920,"Russia asked China about military assistance in the war against Ukraine - FT - European Pravda

https://t.co/dtj6j2o45p.

#Ukraine news
#Ukrainenews
#Ukrainiannews",news_type_c,0,NEWS JAPAN THE WORLD【OFFICIAL】,uk
43,2022-03-13 23:21:45+00:00,1503149343762755588,"Volodymyr Zelensky visited the wounded defenders of Ukraine - the official Internet representation of the President of Ukraine - President

https://t.co/jkym1fqfi1.

#Ukraine news
#Ukrainenews
#Ukrainiannews",news_type_c,0,NEWS JAPAN THE WORLD【OFFICIAL】,uk
44,2022-03-13 23:21:40+00:00,1503149322812067840,"The President noted state awards 106 military and assigned the title of Hero of Ukraine 8 defenders - Zhytomyr.Info

https://t.co/th3hjfwgsk

#Ukraine news
#Ukrainenews
#Ukrainiannews https://t.co/fs8uxobrki.",news_type_c,0,NEWS JAPAN THE WORLD【OFFICIAL】,uk
45,2022-03-13 23:20:22+00:00,1503148994603757571,"In Kherson and Berdyansk there are many thousands of ransoms in support of Ukraine
https://t.co/kqxk3y219r.
# Kyiv https://t.co/iyo9gynxhz",kievnews888,0,Новини Києва,uk
46,2022-03-13 23:20:01+00:00,1503148907781623823,"The armed forces of Ukraine have caused an artillery strike on the accumulation of hostile technology under Melitopol.As a result, about 200 cars and headquarters of the occupants were destroyed.
#stoprussia
https://t.co/qotjn3ubcv.",slovoidilo,2,Слово і Діло,uk
47,2022-03-13 23:19:12+00:00,1503148704437575683,"In the center of Lviv, the artists sang the Hymn of Ukraine
https://t.co/WH8YV0GG27.
# Lvov https://t.co/z7xx9mgl24.",lvovnews777,0,Новости Львова,uk
48,2022-03-13 23:18:47+00:00,1503148597407330309,@OSHENTORR Our ducts is sour and is a permanent representative of Ukraine in the UN,navgahb,0,маша русофобний слюр,uk
49,2022-03-13 23:17:53+00:00,1503148372047409153,"🔱 Armed Forces destroyed an enemy management point.Video #UAZMI # News # OOS

🔗 https://t.co/xs7qqtckbj https://t.co/hrdrg28yzu",UazmiNews,1,UAZMI - Новини України,uk
50,2022-03-13 23:17:53+00:00,1503148369828528136,"🔱 We must admit that we in their position were inconsistent - the Minister of Economics of Germany Habek.#uazmi # News # OOS

🔗 https://t.co/hfp4bcrontl https://t.co/pgkdoq0fyc.",UazmiNews,1,UAZMI - Новини України,uk
51,2022-03-13 23:16:43+00:00,1503148077531680768,"Disagree.Why do China to accumulate their own resources?
🇨🇳 After the disappearance of Ukraine ""Second Army of the World"", the elder brother of Laptehnogh without a shot simply takes its Siberia, up to the Urals.
It's time to restore historical justice, because Huilo about it so dreamed!😁 https://t.co/xulxgd5pqx https://t.co/pzbccwsrlf",ZampolitGistapo,17,Замполіт гістапо,uk
52,2022-03-13 23:16:00+00:00,1503147897847754763,"Do you know what?I love Greta Tunberg, she sometimes pauses an ecological shitpost for 5 minutes and makes a repost in support of Ukraine",whereisrost,0,ковбойростик,uk
53,2022-03-13 23:15:20+00:00,1503147728565583879,"Fu If you were such as I, then Nahu is thrown by this Interior South North Ukraine and TD, this is a whole of one of Ukraine so it's better to talk about parts of one state",soymultifactico,0,onest🇺🇦,uk
54,2022-03-13 23:15:02+00:00,1503147653248471057,"@majeolflower @_iwiclm always knew that in the Donbass the most advanced technologies, you do not do not want to return to Ukraine",vitolo975,2,Vitalii Fedas 💛💙,uk
55,2022-03-13 23:14:23+00:00,1503147492224942083,so I am from Ukraine in front of Europe,vacurem,0,🐈,uk
56,2022-03-13 23:14:16+00:00,1503147462814490635,"- Russia sends strategic reserves to Ukrainian borders to commit its troops

Russian invaders continue to enter the territory of Ukraine.The enemy is trying to fix on captured positions and save the pace on defined ...

https://t.co/q5kapfan https://t.co/mhagqgu5xw.",by_Ukraine,0,Ukraine News ᵁᴾ,uk
57,2022-03-13 23:13:44+00:00,1503147327833448457,"@Beabsolutehuman That they are in the lags on the dusty part of Ukraine where Russian is called Moskals, and the disasters were offended",soymultifactico,0,onest🇺🇦,uk
58,2022-03-13 23:13:02+00:00,1503147149198082052,Arestovich - the best soothing 😁 Idoreno of the Ministry of Health of Ukraine 👍 https://t.co/vdjy7vejee via @Youtube,sanyokstd,0,Sanyok,uk
59,2022-03-13 23:12:55+00:00,1503147122916573186,"Interesting is ""Golf Club"" under Makarov built a Russian businessman (FSB) under the capital of Ukraine ... There are six floors in them and a system of moves hundreds of meters ...
Where did the SBU, the village community, the land, architecture ..?
They say Karov there now hiding https://t.co/0rof7lduh8",Luckyman_1108,18,Лаур:Балаур,uk
60,2022-03-13 23:12:13+00:00,1503146943081590785,"Important ❗️.

🇺🇦 The Armed Forces of Ukraine persistently urge citizens # of Ukraine, Ukrainian # of media do not distribute, do not publish and do not disclose any information and comments on logistics from partner countries.

https://t.co/dpvg2ibzab https://t.co/xjra1ntpg",geouacom,0,Украина + Грузия,uk
61,2022-03-13 23:11:13+00:00,1503146692677443591,"During the day, the aircraft of Ukraine struck four aircraft, three helicopters and unmanned aerial vehicles of the occupants - the command of the air forces of the Armed Forces https://t.co/zilcgylooq",HromadskeUA,83,hromadske,uk
62,2022-03-13 23:10:22+00:00,1503146478856024069,"❗️500 dollars for refugee

The Guardian writes that # of the British that will settle in the houses of refugees from Ukraine, will receive from a state of 350 pounds per month.

Sign up:
🔹 on: https://t.co/dpvg2ibzab
🔹 and: https://t.co/afnxanvrv1 https://t.co/tkfawc0zge",geouacom,0,Украина + Грузия,uk
63,2022-03-13 23:10:14+00:00,1503146447344181248,"@ifyouuhide @ iltae01 They are not ""for"" Russia, but they do not speak that they want to Ukraine.The roads were made there, prices were raised and how they say ""I will work on Negande, but here I do not know how true it is.
They are stated by a lot like the whole people.There is no one that people ""for"" or ""against"" massively.",honey_shishi,0,•shiro🇺🇦 слава Україні🌻,uk
64,2022-03-13 23:07:55+00:00,1503145862771494920,"The center of counteraction to disinformation under the NRDC of Ukraine reports.Since 11.03, the troops of the Russian Federation are used by tactics, inherent in terrorists: abduct the leaders of the Ukrainian movement to resistance
https://t.co/OWMFKW5CPL",verkhovna_rada,57,Верховна Рада України,uk
65,2022-03-13 23:06:39+00:00,1503145542502821894,@UKRAINE_AF MO of Ukraine does not warn.Would say.🤦 https://t.co/g4sjybpo6k,Tolay70,8,I hate Russian officers and inadequate.,uk
66,2022-03-13 23:06:09+00:00,1503145418837966854,"The destination department has destroyed the enemy.VIDEO🎞️.
The armed forces of Ukraine destroyed an enemy of the fire management of artillery.https://t.co/x388C55ogi.",riverdnipro,3,Nade🇺🇦zhda,uk
67,2022-03-13 23:05:48+00:00,1503145331244302337,"He is a real hero
President of Ukraine Volodymyr Zelensky visited the wounded defenders of Ukraine in hospital https://t.co/apnlanyljk",nparvezapu,0,naimparvezapu,uk
68,2022-03-13 23:05:27+00:00,1503145241033031681,"⚡️🇬🇧🤝🇺🇦lonon will do our best to put an end to the RF War against Ukraine, - Johnson https://t.co/jikwwm8xat",riverdnipro,2,Nade🇺🇦zhda,uk
69,2022-03-13 23:04:37+00:00,1503145033142358024,"Anton Gerashchenko shocked by a record: 200 destroyed units of technology placed in his sucker.

Regret the representative of the Book of Records of Ukraine did not arrive, because stuck on the checkpoints in the Market Square.",2pryvatmemarnya,149,Перша приватна мемарня,uk
70,2022-03-13 23:04:15+00:00,1503144940938969099,"- Why stretch on Russia such a shame, - a pergle of the appeal of Moscow to China with the help of

Western media write that the Kremlin asks for help in China in the war against Ukraine. It has already been reacted at the President's office.

https://t.co/bcautmcqpk https://t.co/zkuwisrdnb.",by_Ukraine,2,Ukraine News ᵁᴾ,uk
71,2022-03-13 23:03:48+00:00,1503144828233781252,"Currently, in the regional military administration, it is noted that the exact number of destroyed Ukrainian techniques is specified, the calculation is still in progress.https://t.co/npmhged8dt.",duhovnyfront,1,Духовний Фронт України,uk
72,2022-03-13 23:01:12+00:00,1503144173884608519,@womanspiration then ordinary envy.Russians from Ukraine to expel much easier than to expel Zhloba.,aftertwentea,1,Aftertwentea,uk
73,2022-03-13 23:00:46+00:00,1503144063867969537,"General Statement of the Armed Forces: The cases of mass refusal of Russian military personnel from ""business trips to Ukraine"" are recorded.
Believe in the armed forces of Ukraine!We will win together!Glory to Ukraine!

https://t.co/5qqyply39l https://t.co/r01adgne9.",ua_football,0,UA-Футбол,uk
74,2022-03-13 23:00:45+00:00,1503144058532814848,"@ gelesin1 @tarasmi If after all this Russian Federation will keep the same course on the destruction of Ukraine, the only thing that can be enhanced by the army.To develop or buy air defense, all Russia wants us to do",BioVascularAloe,0,Angry Ukrainian,uk
75,2022-03-13 23:00:13+00:00,1503143924080201732,One day of life of the Russian occupier costs $ 53 https://t.co/ffl5y78kcd,museumukr,0,"Музеї України,журнал",uk
76,2022-03-13 23:00:02+00:00,1503143878291070976,"All Hi, We are from Ukraine !!!))) https://t.co/q8w96pyflm",daniil_donetsk,2002,Даніїл з МІСТА ГЕРОЯ МАРІУПОЛЬ,uk
77,2022-03-13 22:59:32+00:00,1503143754223476749,"From the disruption most suffer: maize and oilseeds, as well as cereals cereals.Winter pray to grew up.

In the condition that regions will be able to sow (when obtaining wild fuel and $): in the number of 100% - Western regions;by 50% - central regions;less than 20% - the rest of Ukraine.",FanatSavchuka,232,русня - нелюди 🇺🇦🦾| NoFlyZone,uk
78,2022-03-13 22:59:22+00:00,1503143709667467269,"@censor_net a hypocrite event sail.
Now they begin to fear an angry Ukraine.
And that we will restore nuclear weapons, this is also an indisputable fact.
Although they are noteworthy about it.",00_Raven_,2,Paul,uk
79,2022-03-13 22:57:45+00:00,1503143306078924807,"@nebeskypes @N_MA_PAG @ SXXGL6FSHTYBZ5B And what is stunning RF, killing foreign journalists and in general of which Hua Army of the Russian Federation does on the territory of Ukraine?",VegeraAlexander,2,Руская 5 G вишка іді нахуй,uk
80,2022-03-13 22:56:25+00:00,1503142967254597635,"According to Mr. 19 Part 1 of Art.106 of the Constitution of Ukraine, the president of @Zelenskyyua brings to the Verkhovna Rada of Ukraine a submission of the announcement of the state of war.https://t.co/ktai8ylpbl.",evgen_advokat,0,Євгеній Збираник,uk
81,2022-03-13 22:55:22+00:00,1503142706595475456,When all with Twibbon flag of Ukraine write that they were disappointed in some cockpasca singer or blog ... Questions that you generally have been enchanted lol,slythendork,46,вітя,uk
82,2022-03-13 22:54:15+00:00,1503142425732259851,"@vvladiks claims to Ukraine were only in
And in Russia there will be a second front, so from us to see us",qksalvv,1,нікуля🇺🇦,uk
83,2022-03-13 22:54:02+00:00,1503142367775309825,"Green to NATO: Close the sky, for Russian missiles can fall into your territory
 
If the sky is not closed to Ukraine, then Russian missiles will fall into the citizens of NATO citizens.This is just a matter of time.Such a statement made by the President of Ukraine Zelenes ...
https://t.co/hpg4sc9rr8.",todayinuanet,0,todayinuanet,uk
84,2022-03-13 22:53:40+00:00,1503142275542568967,"Of me, the concept of St. Galicia and ""Western Ukraine"" has already gotten.This land does not belong exclusively to us, no!Ukraine is our joint home.Such an impression that you are deliberately adjusting people against, but in fact a powerful shower in the pants, helping the enemy in the information war))",yunm1nn,0,#1 yunho (bayraktar) thinker,uk
85,2022-03-13 22:53:30+00:00,1503142234711113729,"🏚 Activist penny Putin's daughter in France changed the locks and invited refugees

The French activist Pierre Afner penetrated Volodymyr Vladimir Putin Katerina Tikhonova in Biarrist, changed in the building of the castles and invited refugees from Ukraine.https://t.co/nc8ro0qgsd.",DreamySancho,2,Олександр 🇺🇦,uk
86,2022-03-13 22:53:23+00:00,1503142205711601666,"We arranged a marathon browsing Ukrainian films and what can I say:
First moment with Luzulk Ksenia in ""cyborgs""
Second moment with the anthem of Ukraine in ""Kruts 1918""
Thirdly I can not supervise ""winter in the fire"" because my heart breaks and me incredibly hurt",ptashechko_moya,15,босподь гог,uk
87,2022-03-13 22:52:40+00:00,1503142026283470854,"Good night, we are from Ukraine, Well?Who is the Kaput Instest?",demchenkob5,7,Bogdan Demchenko🇺🇦,uk
88,2022-03-13 22:52:01+00:00,1503141861564768262,removed the flag of Ukraine with young sorry don't think that he should be,qiqivitsa,1,чиві 🤍💙🤍 #НЕТВОЙНЕ,uk
89,2022-03-13 22:51:53+00:00,1503141829847441414,"In the direction of # South_Bug, the enemy tries to conduct raids and consolidate on the achievements.
Believe in the armed forces of Ukraine!We will win together!Glory to Ukraine!""https://t.co/qqemfpd1ig",Neo_Right_UA,3,«Праворадикальний» Nео,uk
90,2022-03-13 22:51:20+00:00,1503141691343052800,"Some Russians use the letter ""Z"".Obviously, they support the President of Ukraine.
@Zelenskyyua.

Ukrainian Power!🇺🇦 🇺🇦",Edmundobustos,1,Edmundo Bustos,uk
91,2022-03-13 22:50:26+00:00,1503141461436608526,"At Vinnytsia, 11 men were detained, who tried to get to Moldova through the Dniester.They all arrived from different regions of Ukraine and planned to cross the border outside the checkpoint.https://t.co/xqmwy8fzee.",Yupiterian,0,Ihor Shevchenko🇺🇦🇪🇺,uk
92,2022-03-13 22:50:21+00:00,1503141441576525829,I just owe in the future to create a game of character in honor of our soldiers and all of the dead in the wars for freedom and because of the freedom of Ukraine,Shalnoy_chymyk,3,🇺🇦🌿Mother Of Plague Dragons🐉🇺🇦,uk
93,2022-03-13 22:50:14+00:00,1503141410844942336,"Fighters of a separate detachment of a special purpose of the National Guard of Ukraine In the area of Mariupol, accurate strikes inflicted fire damage to the Russian Federation, thus destroying the power of invaders
https://t.co/ghdwd4mnca.",Zuck_u,1,LN NATO,uk
94,2022-03-13 22:49:55+00:00,1503141333552222212,@Tarasmi Close all the borders for racks.And many more recent Moskalovs from Ukraine to Muscovy send - enough to race in the heads of Ukrainians.,OlesMedvediev,2,Oleksandr,uk
95,2022-03-13 22:49:01+00:00,1503141107559018500,"🔱 Ukrainian soldiers will successfully oppose attempts on occupiers to cross over the river Irpin near Kiev.#uazmi # News # OOS

🔗 https://t.co/qdocxzgqqz https://t.co/ennhsrix",UazmiNews,0,UAZMI - Новини України,uk
96,2022-03-13 22:48:36+00:00,1503141002835423235,"Glory to Ukraine,
Yes, glory to Ukraine,
Glory of Ukraine to the heroes!",ejctate,0,Eric-John Tate🇺🇦🌻💙💛,uk
97,2022-03-13 22:48:35+00:00,1503140998775463939,"@Yarynazheldak is good about all whom for all who also worries this theme: I do not think that the zap was thrown away and it was no more like a hyperbolized joke as I have some claims to the Biden policy and in particular his words about ""communication between Ukraine andRussia """,casslcfr,1,𝘬𝘢𝘴ˊ,uk
98,2022-03-13 22:46:55+00:00,1503140579726835716,"Yes, everything is right: Rakitsky drove to Russia and sang about love for Ukraine
A sharp statement
https://t.co/5d6fu8k5xj.
#rakitskyi.",FootballHub_Ua,1,FootballHub,uk
99,2022-03-13 22:44:35+00:00,1503139989076516868,@Jeonjels Brane supported and money in the Fund sends to support Ukraine,Yan66436121,5,настюша 🇺🇦🇺🇦,uk
100,2022-03-13 22:42:54+00:00,1503139568991756290,"⚡️ Head of the President Vladimir Zelensky's appeal.18th day of war.
https://t.co/dxpcdythk",verkhovna_rada,32,Верховна Рада України,uk
101,2022-03-13 22:42:28+00:00,1503139459759583238,@Terminatorpani @STEPOVY_BLOCK Thank you,MinRusophoby,3,Міністерство русофобії України 🇺🇦🇪🇺,uk
102,2022-03-13 22:42:21+00:00,1503139427387858944,@Captain_sodom so said that Rose is not people,barry_eva,0,Доброго вечора! Ми з України✌️,uk
103,2022-03-13 22:41:56+00:00,1503139323587313668,"Go to the MCR concert with a poster, where they fall from two chairs with flags of ranges and Ukraine and sit on a boutique 💩",darindondon,2,дариноїд,uk
104,2022-03-13 22:41:55+00:00,1503139321708265482,"The French activist Pierre Affner captured Putin's Villa in Biarrist.

He changed all the locks and reported that he was ready to take in close refugees from Ukraine.

The whole house has 8 sleeping bridge and 3 bathrooms.",Vir2S,0,Vitaly Sem,uk
105,2022-03-13 22:41:49+00:00,1503139295271559171,"@Pinkertosh Bandervets that created a gunner

+ I'm from Western Ukraine 🙃",beizi_twt,0,🇺🇦🍥🍡🌺Бейзі🌺🍡🍥🇺🇦,uk
106,2022-03-13 22:41:38+00:00,1503139248593154056,"@Lesnik_Joker arrives frightened in England from Ukraine and such ""I do not know here ..."" - And here you meet Camberbetch.",batginger,19,Tetianka,uk
107,2022-03-13 22:40:05+00:00,1503138857591746561,As expires this whole bullshore bed linen with the flag of Ukraine and the flag itself to the entire wall 🇺🇦,m3ta143ad_ua,2,го різати русню,uk
108,2022-03-13 22:39:03+00:00,1503138599423950851,"Today, only the Bendery city exists in the territory of unrecognized Transnistria.RF, so you have long been approved, what are you in Ukraine?
P.S.Regret, in fact, bendery is a very ancient Moldavian city.",ulyana_kucheruk,0,Ulyana Kucheruk,uk
109,2022-03-13 22:38:38+00:00,1503138493710712832,"In the direction of # Volyn, the enemy conducted demonstration actions by units from the Armed Forces of the RB along the border of Ukraine.
In the direction of # Polissya units of the occupants conducted measures to restore the combat capability and regrouping of troops, improved logistics provision.",Neo_Right_UA,1,«Праворадикальний» Nео,uk
110,2022-03-13 22:37:10+00:00,1503138124431781889,"- London will do our best to put an end to the RF War against Ukraine, - Johnson

Great Britain will do everything possible to put Russia against Russia against Ukraine.

https://t.co/zqij74hdlv.",by_Ukraine,3,Ukraine News ᵁᴾ,uk
111,2022-03-13 22:36:40+00:00,1503137998443106311,"Negotiations of Ukraine with Russia will take place tomorrow at 10:30 in the format of video conferencing, David Arachmia and Putin speaker were reported.",superumka,6,"War in Ukraine, Live from Kyiv",uk
112,2022-03-13 22:36:21+00:00,1503137920156319754,"then she is antifem, then she is a libeum, then she is Radefham
And periodically, its position, regarding the views in feminism changed.maybe it's a norm but looks suspicious
Similarly, she never even said that the military of their country will make terrible definations on the territory of Ukraine",palyanitsauk,2,Марія Міщенко,uk
113,2022-03-13 22:35:51+00:00,1503137791210885123,Oh no!May we take me from Ukraine?https://t.co/udbgpkwhbt.,Rage2Raccoon,2,Raccoon Rage 🇺🇦 єнот лють,uk
